id;timestamp;smallGrantOrRelevant;checked;publicarEnBoletin;publicarEnDbPublica;estatus;daysLeft;nombre;tipo;granArea1;granArea2;area3;area4;area5;area6;area7;link;descripcion;nota;restriccionesParaAplicarElegibilidad;basedOn;entidadOtorgante;scopeGeografico;scopeEconoPolitico;scopeTematico;destinatarios1;destinatarios2;destinatarios3;destinatarios4;duracionDeLosProyectosPeriodoDeFinanciacion;monedaOriginal;montoEnMonedaOriginal;montoMinimoAproxEnUSD;montoMaximoAproxEnUSD;montoTipicoPromedioOtorgadoUSD;periodicidad;dead1;dead2;dead3;dead4;fechaProximoDeadline;fechaDecisionPublicacionDeResultados;aplicarMasDeUnaVez;aim;n;source;keywordsQueried;ofibusubID;mergedDocIDBoletin16Diciembre2023;mergedDocURLBoletin16Diciembre2023;linkToMergedDocBoletin16Diciembre2023;documentMergeStatusBoletin16Diciembre2023;mergedDocIDBoletinMarzo2024;mergedDocURLBoletinMarzo2024;linkToMergedDocBoletinMarzo2024;documentMergeStatusBoletinMarzo2024;Merged Doc ID - BOLETIN MARZO 2024;Merged Doc URL - BOLETIN MARZO 2024;Link to merged Doc - BOLETIN MARZO 2024;Document Merge Status - BOLETIN MARZO 2024
670;4/3/2021;TRUE;TRUE;;;Vencido;-412;Bilateral Exchange of Academics • DAAD;Travel and Conferences;Miscellaneous;All subjects;;;;;;https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database/?detail=50015508;The German Academic Exchange Service (DAAD) supports exchanges of scientists and academics from partner countries for bilateral research projects in Germany. Foreign academics and scientists with doctoral degrees who work at a university or research institute in EU countries, Armenia, Azerbaijan, Belarus, Georgia, Kazakhstan, Moldova, Russian Federation, and Ukraine are eligible to apply. Participants receive monthly stipends of €2 thousand. The application deadline is 01 April 2020 (for a research stay from 01 September 2020 until 30 April 2021).;;;Germany;German Academic Exchange Service;;;;;;;;;;;;;;yearly;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85471;;OABS6281944;;;;;;;;;;;;
671;;FALSE;FALSE;;;Vencido;-412;Cargill Global Scholars Program: Russia;;;;;;;;;https://www.cargillglobalscholars.com/participating-countries/russia-faqs/;"The agribusiness company Cargill offers scholarships to university students interested in food security, agriculture, and risk management. Applicants must be citizens or permanent residents of Brazil, China, India, Indonesia, Russia, or the USA -- and attend university in those countries. Each Cargill Global Scholar receives an annual scholarship for up to two years, as well as opportunities for leadership training and networking. The application deadlines are 03 March 2020 for India; 05 March 2020 for applicants in the USA; 01 April 2020 for Russia; 28 April 2020 for China; 05 May 2020 for Indonesia; and 26 May 2020 for Brazil.";;;USA;Cargill;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85222;;OABS3717069;;;;;;;;;;;;
672;;FALSE;FALSE;;;Vencido;-412;Coastal Hydrodynamic and Water Quality Modeling;Equipment/Supplies or Facilities;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300129375;;;;;Oak Ridge Associated Universities;;;;Mid-Career and Experienced Researchers;;;;;;Not specified;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/Oak_Ridge_Associated_Universities;;OABS1135919;;;;;;;;;;;;
673;4/3/2021;TRUE;TRUE;;;Vencido;-412;Conservation Research and Education in Latin America: Equipment and Student Grants;Research and publications / Equipment - Supplies or Facilities;Agricultural and Biological Sciences;Biodiversity and Wildlife Conservation;Plant science;Ecology;Nature Conservation;Grasslands;;http://conservegrassland.org/our-programs;"The Neotropical Grassland Conservancy (NGC) provides grants and equipment to students and scientists working in grassland habitats in Latin America. Research grants of one year are open to Latin American researchers affiliated with a university, museum, or conservation organization. Additionally, the NGC offers equipment grants for conservation science, and small grants to Latin American graduate students doing field projects. The NGC describes the amount of funding; eligibility criteria; review process; and application deadlines for each of the three programs. The application deadline for the research (memorial) grants is 01 March. The application deadlines for equipment grants and student grants are 01 April, 01 August, and 01 December.";There are different grants to apply for. These grants directly promote conservation research. Grants are one-year, unrestricted funds that can be used for direct or indirect costs, including salary. Specific grants may be restricted to certain taxa or new research initiatives. Please note, you must carefully describe how this grant may impact grassland conservation efforts in your application.;;USA;Neotropical Grassland Conservancy;;;;;;;;;;;;;;four-monthly;1-abr-20;1-ago-20;1-dic-20;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85457;;OABS6580176;;;;;;;;;;;;
674;4/3/2021;FALSE;TRUE;;;Vencido;-412;Convocatoria de nominaciones para el Premio Mundial de la Alimentación;Prizes and Awards;Conservation;Agricultural and Biological Sciences;Sustainable Development;Environmental sciences;;;;https://www.worldfoodprize.org/index.cfm?nodeID=87515&audienceID=1;promueve el desarrollo humano con un aumento demostrable en la cantidad, calidad, disponibilidad o acceso a los alimentos a través de intervenciones creativas en cualquier punto dentro del alcance total del sistema alimentario. .;"Los campos de logro incluyen, pero no se limitan a: suelo y tierra; ciencia vegetal y animal; ciencia y tecnología de los alimentos; nutrición; desarrollo Rural; márketing; procesamiento, envasado y almacenamiento de alimentos; agua y medio ambiente ; conservación de recursos naturales; infraestructura física; transporte y distribución; programas de alimentación especiales o extraordinarios; organización social y eliminación de la pobreza ; economía y Finanzas; análisis e implementación de políticas; y defensa pública.";;;;;;;Cualquier institución académica, organización pública o privada o unidad gubernamental puede presentar una nominación para el Premio Mundial de la Alimentación.;;;;;;;;;;yearly;1-abr-20;;;;1-abr-23;;;;FALSE;;;;;;;;;;;;;;;
675;13/4/2021;TRUE;TRUE;;;Vencido;-412;Convocatoria de solicitudes para el premio a la innovación en agricultura ecológica 2021;Prizes and Awards;Agricultural and Biological Sciences;Sustainable Development;;;;;;https://www.ifoam.bio/news/call-applications-organic-farming-innovation-award;resolver problemas y explorar el potencial para aumentar la efectividad, eficiencia y productividad en la agricultura orgánica.;"OFIA se otorga en dos categorías: el Gran Premio y el Premio de Ciencias. Un comité seleccionará un gran premio y un ganador del premio de ciencia según los criterios de innovación, relevancia y potencial de impacto.

";;;Organics International, la Administración de Desarrollo Rural de Corea del Sur y la Plataforma de Innovación Tecnológica de IFOAM;;;;;;;;;US;;5000;10.000;;;1-abr-20;;;;1-abr-23;;;;FALSE;;;;;;;;;;;;;;;
676;;FALSE;FALSE;;;Vencido;-412;DOCUMENTARY DEVELOPMENT;Fellowships scholarships or trainings;Biochemistry Genetics and Molecular Biology;;;;;;;https://www.mendeley.com/research-funding/opportunities/501300240850;;;;;Screen Australia;;;;;;;;;;Up to 30,000 AUD with total funding of 16,000,000 AUD;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/Screen_Australia;;OABS6484828;;;;;;;;;;;;
677;;FALSE;FALSE;;;Vencido;-412;Drinking Water and Sanitation in Schools;;;;;;;;;https://www.kbs-frb.be/en/Activities/Calls/2020/Copy-of-Elisabeth-and-Amelie;The Elisabeth & Amelie Fund supports projects of Belgian organizations working in developing countries to improve access to drinking water. The Fund aims to improve access to water and sanitation by establishing drinking water and sanitation systems in schools. Financial support is up to €40 thousand. The deadline for applications is 01 April 2020.;;;Belgium;King Baudouin Foundation;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85421;;OABS2313965;;;;;;;;;;;;
678;;FALSE;FALSE;;;Vencido;-412;Effects of Fine Particle Sediments on Scleractinian Corals of Florida;Research and publications;Engineering;;;;;;;https://www.mendeley.com/research-funding/opportunities/300128966;;;;;Oak Ridge Associated Universities;;;;Graduate Students;;;;;;Not specified;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/Oak_Ridge_Associated_Universities;;OABS6069826;;;;;;;;;;;;
679;;FALSE;FALSE;;;Vencido;-412;Grants for Guest Researchers from Africa 2020;;;;;;;;;https://nai.uu.se/opportunities/scholarships/african-guest-researchers-scholarship-programme.html;The Nordic Africa Institute (NAI) provides funding to social science researchers from Sub-Saharan Africa for short-term collaborative assignments at the NAI in Uppsala, Sweden. Female researchers are especially encouraged to apply. The scholarship includes travel (economy class), accommodation, a subsistence allowance of SEK400 per day plus an installation grant of SEK2,500. The thematic research programs include the topics of economic growth, poverty alleviation, sustainable livelihoods, climate change, and sustainable development, among others. The application deadline is 01 April 2020.;;;Sweden;Nordic Africa Institute;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85422;;OABS7597116;;;;;;;;;;;;
680;;FALSE;FALSE;;;Vencido;-412;Grants for Scientific Meetings;;;;;;;;;https://royalsociety.org/science-events-and-lectures/scientific-meetings/;The Royal Society hosts a program of scientific meetings each year with the aim to bring together scientists from around the world to present and discuss new research in all areas of science. Each meeting is organised by leaders in the field, using their expertise to ensure the key topics are covered. The Royal Society contributes to travel and expenses for the meeting and provides logistical support. Proposals are invited from any UK-based researcher. Many meetings have co-organizers from outside the UK. The deadline for scientific meeting proposals is 01 April 2020.;;;UK;UK Royal Society;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85082;;OABS3466265;;;;;;;;;;;;
681;;FALSE;FALSE;;;Vencido;-412;Green Challenge 2020;;;;;;;;;https://www.greenchallenge.info/;The Dutch Postcode Lottery offers the Green Challenge to encourage the development of products and services that reduce greenhouse gas emissions. The competition is open to startups from Germany, Great Britain, the Netherlands, Norway, and Sweden. The winner will receive €500 thousand to help bring his or her plan to market. The deadline for submitting entry forms is 01 April 2020.;;;Netherlands;Dutch Postcode Lottery;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85547;;OABS6401961;;;;;;;;;;;;
682;;FALSE;FALSE;;;Vencido;-412;IET Postgraduate Prize;Prizes and Awards;Engineering;;;;;;;https://www.mendeley.com/research-funding/opportunities/501300211147;;;;;Institution of Engineering and Technology;;;;Graduate Students;;;;;;Up to 2,500 GBP;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/IET;;OABS4040924;;;;;;;;;;;;
683;;FALSE;FALSE;;;Vencido;-412;International Partnership Programme: Satellite-Enabled Data Services;Research and publications;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300123765;;;;;UK Space Agency;;;;;;;;;;Up to 8,000,000 GBP with total funding of 152,000,000 GBP;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/UK_Space_Agency;;OABS1150921;;;;;;;;;;;;
684;;FALSE;FALSE;;;Vencido;-412;Migration of PFAS from Contaminated Soils to Surface and Groundwater;Research and publications;Environmental sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300128965;;;;;Oak Ridge Associated Universities;;;;Mid-Career and Experienced Researchers;;;;;;Not specified;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/Oak_Ridge_Associated_Universities;;OABS8415070;;;;;;;;;;;;
685;;FALSE;FALSE;;;Vencido;-412;No Manning Required, Ship (NOMARS): Phase 1 Track A;Programs and projects;Engineering;;;;;;;https://www.mendeley.com/research-funding/opportunities/300128348;;;;;Defense Advanced Research Projects Agency;;;;Commercial Organizations;;;Local or State Governments;;;Total funding 31,000,000 USD;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/DARPA;;OABS8456614;;;;;;;;;;;;
686;;FALSE;FALSE;;;Vencido;-412;No Manning Required, Ship (NOMARS): Phase 1 Track B;Programs and projects;Engineering;;;;;;;https://www.mendeley.com/research-funding/opportunities/300128353;;;;;Defense Advanced Research Projects Agency;;;;Commercial Organizations;;;Local or State Governments;;;Total funding 10,000,000 USD;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/DARPA;;OABS5094537;;;;;;;;;;;;
687;2/3/2021;FALSE;FALSE;;;Vencido;-412;PhD Research on Climate Change Mitigation in Smallholder Agriculture;;;;;;;;;https://ccafs.cgiar.org/about/careers-and-calls/call-cliff-grads-student-applications-capability-building-through-research#.XlvGUWhKhPZ;CLIFF-GRADS is a joint initiative of the CGIAR Research Program on Climate Change (CCAFS) low emissions agriculture flagship and the Global Research Alliance on Agricultural Greenhouse Gases (GRA). The program aims to build the capability of early career agricultural students in developing countries to conduct applied research on climate change mitigation in agriculture. CLIFF invites applications from PhD students from developing countries for short-term (4-6 month) scientific training and research stays at CGIAR research centers or affiliated research institutions. The focus of the research is greenhouse gas emissions and carbon sequestration associated with climate change mitigation in agriculture in developing countries. Grants are up to US$12 thousand. The deadline for applications is 01 April 2020.;;;International;Climate Food and Farming Research Network;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85548;;OABS8556492;;;;;;;;;;;;
688;;FALSE;FALSE;;;Vencido;-412;Photo Contest 2020;;;;;;;;;https://www.cepf.net/stories/announcing-cepfs-2020-photo-contest;The Critical Ecosystem Partnership Fund (CEPF) invites current and former grantees to enter the 2020 Digital Photo Contest. CEPF is looking for images that show how their support enables people to protect hotspot species and critical ecosystems, and participate in sustainable livelihoods. The winning images will be featured on the homepage of CEPF’s website and other media within the CEPF network. Deadline for submitting entries is 01 April 2020.;;;International;Critical Ecosystem Partnership Fund;;;;;;;;;;;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.terravivagrants.info/grantdetail.php?id=85590;;OABS2453737;;;;;;;;;;;;
689;;FALSE;FALSE;;;Vencido;-412;Post-doctoral fellowship in Reservoir Engineering: Engineering research centre in reservoir and production management;Fellowships scholarships or trainings;Engineering;;;;;;;https://www.mendeley.com/research-funding/opportunities/501300245559;;;;;Fundação de Amparo à Pesquisa do Estado de São Paulo;;;;;;;;;;Up to 7,373 BRL;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/FAPESP;;OABS7736578;;;;;;;;;;;;
690;;FALSE;FALSE;;;Vencido;-412;Postgraduate Research Opportunity in Plant Molecular Biology;Fellowships scholarships or trainings;Agricultural and Biological Sciences;;;;;;;https://www.mendeley.com/research-funding/opportunities/300128729;;;;;Oak Ridge Associated Universities;;;;Graduate Students;;;;;;Not specified;;;;;1-abr-20;;;;1-abr-23;;;;FALSE;https://www.mendeley.com/research-funding/Oak_Ridge_Associated_Universities;;OABS6266590;;;;;;;;;;;;
